"No.","Time","Source","Destination","Protocol","Length","Time delta from previous captured frame","Info"
"11","0.020689325","172.16.20.1","172.16.20.9","TCP","2962","0.000000881","5004  >  54680 [PSH, ACK] Seq=1 Ack=1 Win=85 Len=2896 TSval=2122170931 TSecr=3181267799"
"15","0.028018589","172.16.20.1","172.16.20.9","TCP","2962","0.000000580","5004  >  54680 [PSH, ACK] Seq=2897 Ack=1 Win=85 Len=2896 TSval=2122170937 TSecr=3181267805"
"61","0.133356441","172.16.20.1","172.16.20.9","TCP","2962","0.010008584","5004  >  54680 [PSH, ACK] Seq=5793 Ack=1 Win=85 Len=2896 TSval=2122171035 TSecr=3181267903"
"65","0.138651451","172.16.20.1","172.16.20.9","TCP","2962","0.002267844","5004  >  54680 [PSH, ACK] Seq=8689 Ack=1 Win=85 Len=2896 TSval=2122171043 TSecr=3181267911"
"112","0.227884440","172.16.20.1","172.16.20.9","TCP","2962","0.003347343","5004  >  54680 [PSH, ACK] Seq=11585 Ack=1 Win=85 Len=2896 TSval=2122171147 TSecr=3181268015"
"116","0.232962464","172.16.20.1","172.16.20.9","TCP","2962","0.001883174","5004  >  54680 [PSH, ACK] Seq=14481 Ack=1 Win=85 Len=2896 TSval=2122171152 TSecr=3181268020"
"163","0.331958684","172.16.20.1","172.16.20.9","TCP","2962","0.000053489","5004  >  54680 [PSH, ACK] Seq=17377 Ack=1 Win=85 Len=2896 TSval=2122171242 TSecr=3181268110"
"167","0.338155870","172.16.20.1","172.16.20.9","TCP","2962","0.001563873","5004  >  54680 [PSH, ACK] Seq=20273 Ack=1 Win=85 Len=2896 TSval=2122171249 TSecr=3181268115"
"213","0.407708502","172.16.20.1","172.16.20.9","TCP","2962","0.000860625","5004  >  54680 [PSH, ACK] Seq=23169 Ack=1 Win=85 Len=2896 TSval=2122171346 TSecr=3181268214"
"218","0.419616601","172.16.20.1","172.16.20.9","TCP","2962","0.001511698","5004  >  54680 [PSH, ACK] Seq=26065 Ack=1 Win=85 Len=2896 TSval=2122171352 TSecr=3181268220"
"264","0.491548529","172.16.20.1","172.16.20.9","TCP","2962","0.001393359","5004  >  54680 [PSH, ACK] Seq=28961 Ack=1 Win=85 Len=2896 TSval=2122171422 TSecr=3181268290"
"269","0.501513451","172.16.20.1","172.16.20.9","TCP","2962","0.001506671","5004  >  54680 [PSH, ACK] Seq=31857 Ack=1 Win=85 Len=2896 TSval=2122171433 TSecr=3181268301"
"314","0.577327081","172.16.20.1","172.16.20.9","TCP","2962","0.001771852","5004  >  54680 [PSH, ACK] Seq=34753 Ack=1 Win=85 Len=2896 TSval=2122171506 TSecr=3181268373"
"320","0.586112166","172.16.20.1","172.16.20.9","TCP","2962","0.000916625","5004  >  54680 [PSH, ACK] Seq=37649 Ack=1 Win=85 Len=2896 TSval=2122171515 TSecr=3181268383"
"365","0.656145572","172.16.20.1","172.16.20.9","TCP","2962","0.001674075","5004  >  54680 [PSH, ACK] Seq=40545 Ack=1 Win=85 Len=2896 TSval=2122171591 TSecr=3181268459"
"371","0.666807622","172.16.20.1","172.16.20.9","TCP","2962","0.000000414","5004  >  54680 [PSH, ACK] Seq=43441 Ack=1 Win=85 Len=2896 TSval=2122171600 TSecr=3181268468"
"416","0.759826497","172.16.20.1","172.16.20.9","TCP","2962","0.007970938","5004  >  54680 [PSH, ACK] Seq=46337 Ack=1 Win=85 Len=2896 TSval=2122171673 TSecr=3181268541"
"421","0.765854778","172.16.20.1","172.16.20.9","TCP","2962","0.001500553","5004  >  54680 [PSH, ACK] Seq=49233 Ack=1 Win=85 Len=2896 TSval=2122171681 TSecr=3181268549"
"467","0.836427845","172.16.20.1","172.16.20.9","TCP","2962","0.001479350","5004  >  54680 [PSH, ACK] Seq=52129 Ack=1 Win=85 Len=2896 TSval=2122171774 TSecr=3181268642"
"472","0.843779282","172.16.20.1","172.16.20.9","TCP","2962","0.000858735","5004  >  54680 [PSH, ACK] Seq=55025 Ack=1 Win=85 Len=2896 TSval=2122171780 TSecr=3181268648"
"518","0.917120483","172.16.20.1","172.16.20.9","TCP","2962","0.000982067","5004  >  54680 [PSH, ACK] Seq=57921 Ack=1 Win=85 Len=2896 TSval=2122171850 TSecr=3181268718"
"523","0.924498547","172.16.20.1","172.16.20.9","TCP","2962","0.001257823","5004  >  54680 [PSH, ACK] Seq=60817 Ack=1 Win=85 Len=2896 TSval=2122171858 TSecr=3181268726"
"569","0.999808716","172.16.20.1","172.16.20.9","TCP","2962","0.001744019","5004  >  54680 [PSH, ACK] Seq=63713 Ack=1 Win=85 Len=2896 TSval=2122171931 TSecr=3181268799"
"574","1.006959184","172.16.20.1","172.16.20.9","TCP","2962","0.001026870","5004  >  54680 [PSH, ACK] Seq=66609 Ack=1 Win=85 Len=2896 TSval=2122171938 TSecr=3181268806"
"620","1.101086105","172.16.20.1","172.16.20.9","TCP","2962","0.008200396","5004  >  54680 [PSH, ACK] Seq=69505 Ack=1 Win=85 Len=2896 TSval=2122172014 TSecr=3181268882"
"625","1.108074124","172.16.20.1","172.16.20.9","TCP","2962","0.000000220","5004  >  54680 [PSH, ACK] Seq=72401 Ack=1 Win=85 Len=2896 TSval=2122172021 TSecr=3181268889"
"670","1.185125888","172.16.20.1","172.16.20.9","TCP","2962","0.001415448","5004  >  54680 [PSH, ACK] Seq=75297 Ack=1 Win=85 Len=2896 TSval=2122172115 TSecr=3181268983"
"675","1.192961636","172.16.20.1","172.16.20.9","TCP","2962","0.001182009","5004  >  54680 [PSH, ACK] Seq=78193 Ack=1 Win=85 Len=2896 TSval=2122172122 TSecr=3181268990"
"721","1.266107605","172.16.20.1","172.16.20.9","TCP","2962","0.000000277","5004  >  54680 [PSH, ACK] Seq=81089 Ack=1 Win=85 Len=2896 TSval=2122172199 TSecr=3181269067"
"726","1.274204473","172.16.20.1","172.16.20.9","TCP","2962","0.001414324","5004  >  54680 [PSH, ACK] Seq=83985 Ack=1 Win=85 Len=2896 TSval=2122172207 TSecr=3181269075"
"771","1.358575338","172.16.20.1","172.16.20.9","TCP","2962","0.002368513","5004  >  54680 [PSH, ACK] Seq=86881 Ack=1 Win=85 Len=2896 TSval=2122172280 TSecr=3181269148"
"777","1.366544278","172.16.20.1","172.16.20.9","TCP","2962","0.001531052","5004  >  54680 [PSH, ACK] Seq=89777 Ack=1 Win=85 Len=2896 TSval=2122172288 TSecr=3181269156"
"822","1.439241710","172.16.20.1","172.16.20.9","TCP","2962","0.001514716","5004  >  54680 [PSH, ACK] Seq=92673 Ack=1 Win=85 Len=2896 TSval=2122172373 TSecr=3181269240"
"828","1.453461855","172.16.20.1","172.16.20.9","TCP","2962","0.001658947","5004  >  54680 [PSH, ACK] Seq=95569 Ack=1 Win=85 Len=2896 TSval=2122172380 TSecr=3181269248"
"873","1.537769082","172.16.20.1","172.16.20.9","TCP","2962","0.001666582","5004  >  54680 [PSH, ACK] Seq=98465 Ack=1 Win=85 Len=2896 TSval=2122172453 TSecr=3181269321"
"879","1.546459018","172.16.20.1","172.16.20.9","TCP","2962","0.000294024","5004  >  54680 [PSH, ACK] Seq=101361 Ack=1 Win=85 Len=2896 TSval=2122172467 TSecr=3181269335"
"924","1.627606864","172.16.20.1","172.16.20.9","TCP","2962","0.000000638","5004  >  54680 [PSH, ACK] Seq=104257 Ack=1 Win=85 Len=2896 TSval=2122172552 TSecr=3181269420"
"929","1.634535229","172.16.20.1","172.16.20.9","TCP","2962","0.000542156","5004  >  54680 [PSH, ACK] Seq=107153 Ack=1 Win=85 Len=2896 TSval=2122172560 TSecr=3181269428"
"974","1.724401522","172.16.20.1","172.16.20.9","TCP","2962","0.000000288","5004  >  54680 [PSH, ACK] Seq=110049 Ack=1 Win=85 Len=2896 TSval=2122172642 TSecr=3181269509"
"980","1.735422605","172.16.20.1","172.16.20.9","TCP","2962","0.003534452","5004  >  54680 [PSH, ACK] Seq=112945 Ack=1 Win=85 Len=2896 TSval=2122172648 TSecr=3181269516"
"1025","1.813389153","172.16.20.1","172.16.20.9","TCP","2962","0.001704002","5004  >  54680 [PSH, ACK] Seq=115841 Ack=1 Win=85 Len=2896 TSval=2122172739 TSecr=3181269606"
"1031","1.822866126","172.16.20.1","172.16.20.9","TCP","2962","0.001994935","5004  >  54680 [PSH, ACK] Seq=118737 Ack=1 Win=85 Len=2896 TSval=2122172749 TSecr=3181269617"
"1076","1.893456669","172.16.20.1","172.16.20.9","TCP","2962","0.001058265","5004  >  54680 [PSH, ACK] Seq=121633 Ack=1 Win=85 Len=2896 TSval=2122172827 TSecr=3181269695"
"1082","1.902723631","172.16.20.1","172.16.20.9","TCP","2962","0.001414240","5004  >  54680 [PSH, ACK] Seq=124529 Ack=1 Win=85 Len=2896 TSval=2122172837 TSecr=3181269705"
"1127","1.977681909","172.16.20.1","172.16.20.9","TCP","2962","0.002301478","5004  >  54680 [PSH, ACK] Seq=127425 Ack=1 Win=85 Len=2896 TSval=2122172907 TSecr=3181269775"
"1132","1.985198607","172.16.20.1","172.16.20.9","TCP","2962","0.001311262","5004  >  54680 [PSH, ACK] Seq=130321 Ack=1 Win=85 Len=2896 TSval=2122172917 TSecr=3181269785"
"1178","2.062155680","172.16.20.1","172.16.20.9","TCP","2962","0.001934459","5004  >  54680 [PSH, ACK] Seq=133217 Ack=1 Win=85 Len=2896 TSval=2122172992 TSecr=3181269860"
"1183","2.120104019","172.16.20.1","172.16.20.9","TCP","2962","0.001628737","5004  >  54680 [PSH, ACK] Seq=136113 Ack=1 Win=85 Len=2896 TSval=2122172999 TSecr=3181269867"
"1229","2.245411716","172.16.20.1","172.16.20.9","TCP","2962","0.011171915","5004  >  54680 [PSH, ACK] Seq=139009 Ack=1 Win=85 Len=2896 TSval=2122173076 TSecr=3181269944"
"1234","2.251690239","172.16.20.1","172.16.20.9","TCP","2962","0.001384938","5004  >  54680 [PSH, ACK] Seq=141905 Ack=1 Win=85 Len=2896 TSval=2122173134 TSecr=3181270002"
"1280","2.325079297","172.16.20.1","172.16.20.9","TCP","2962","0.001161906","5004  >  54680 [PSH, ACK] Seq=144801 Ack=1 Win=85 Len=2896 TSval=2122173260 TSecr=3181270128"
"1285","2.332672928","172.16.20.1","172.16.20.9","TCP","2962","0.001680682","5004  >  54680 [PSH, ACK] Seq=147697 Ack=1 Win=85 Len=2896 TSval=2122173266 TSecr=3181270134"
"1331","2.406860097","172.16.20.1","172.16.20.9","TCP","2962","0.000987249","5004  >  54680 [PSH, ACK] Seq=150593 Ack=1 Win=85 Len=2896 TSval=2122173339 TSecr=3181270207"
"1336","2.415808717","172.16.20.1","172.16.20.9","TCP","2962","0.002905327","5004  >  54680 [PSH, ACK] Seq=153489 Ack=1 Win=85 Len=2896 TSval=2122173346 TSecr=3181270214"
"1382","2.497870644","172.16.20.1","172.16.20.9","TCP","2962","0.000000224","5004  >  54680 [PSH, ACK] Seq=156385 Ack=1 Win=85 Len=2896 TSval=2122173421 TSecr=3181270289"
"1387","2.507161650","172.16.20.1","172.16.20.9","TCP","2962","0.001296010","5004  >  54680 [PSH, ACK] Seq=159281 Ack=1 Win=85 Len=2896 TSval=2122173430 TSecr=3181270298"
"1432","2.578715984","172.16.20.1","172.16.20.9","TCP","2962","0.002031439","5004  >  54680 [PSH, ACK] Seq=162177 Ack=1 Win=85 Len=2896 TSval=2122173512 TSecr=3181270380"
"1438","2.586938524","172.16.20.1","172.16.20.9","TCP","2962","0.001053620","5004  >  54680 [PSH, ACK] Seq=165073 Ack=1 Win=85 Len=2896 TSval=2122173521 TSecr=3181270389"
"1483","2.658439497","172.16.20.1","172.16.20.9","TCP","2962","0.000800780","5004  >  54680 [PSH, ACK] Seq=167969 Ack=1 Win=85 Len=2896 TSval=2122173593 TSecr=3181270461"
"1489","2.667576491","172.16.20.1","172.16.20.9","TCP","2962","0.001316462","5004  >  54680 [PSH, ACK] Seq=170865 Ack=1 Win=85 Len=2896 TSval=2122173601 TSecr=3181270469"
"1534","2.756906023","172.16.20.1","172.16.20.9","TCP","2962","0.002411732","5004  >  54680 [PSH, ACK] Seq=173761 Ack=1 Win=85 Len=2896 TSval=2122173672 TSecr=3181270540"
"1540","2.766951518","172.16.20.1","172.16.20.9","TCP","2962","0.003291711","5004  >  54680 [PSH, ACK] Seq=176657 Ack=1 Win=85 Len=2896 TSval=2122173681 TSecr=3181270549"
"1585","2.854606609","172.16.20.1","172.16.20.9","TCP","2962","0.001489598","5004  >  54680 [PSH, ACK] Seq=179553 Ack=1 Win=85 Len=2896 TSval=2122173771 TSecr=3181270639"
"1591","2.863477534","172.16.20.1","172.16.20.9","TCP","2962","0.000000443","5004  >  54680 [PSH, ACK] Seq=182449 Ack=1 Win=85 Len=2896 TSval=2122173781 TSecr=3181270649"
"1636","2.944522026","172.16.20.1","172.16.20.9","TCP","2962","0.002202458","5004  >  54680 [PSH, ACK] Seq=185345 Ack=1 Win=85 Len=2896 TSval=2122173869 TSecr=3181270736"
"1642","2.952798050","172.16.20.1","172.16.20.9","TCP","2962","0.001461625","5004  >  54680 [PSH, ACK] Seq=188241 Ack=1 Win=85 Len=2896 TSval=2122173877 TSecr=3181270745"
"1687","3.023846869","172.16.20.1","172.16.20.9","TCP","2962","0.000795649","5004  >  54680 [PSH, ACK] Seq=191137 Ack=1 Win=85 Len=2896 TSval=2122173958 TSecr=3181270826"
"1693","3.033469713","172.16.20.1","172.16.20.9","TCP","2962","0.001952841","5004  >  54680 [PSH, ACK] Seq=194033 Ack=1 Win=85 Len=2896 TSval=2122173967 TSecr=3181270835"
"1738","3.112065778","172.16.20.1","172.16.20.9","TCP","2962","0.001402314","5004  >  54680 [PSH, ACK] Seq=196929 Ack=1 Win=85 Len=2896 TSval=2122174038 TSecr=3181270906"
"1744","3.121236826","172.16.20.1","172.16.20.9","TCP","2962","0.001452984","5004  >  54680 [PSH, ACK] Seq=199825 Ack=1 Win=85 Len=2896 TSval=2122174048 TSecr=3181270915"
"1789","3.203943835","172.16.20.1","172.16.20.9","TCP","2962","0.000000216","5004  >  54680 [PSH, ACK] Seq=202721 Ack=1 Win=85 Len=2896 TSval=2122174126 TSecr=3181270994"
"1795","3.217710051","172.16.20.1","172.16.20.9","TCP","2962","0.001680204","5004  >  54680 [PSH, ACK] Seq=205617 Ack=1 Win=85 Len=2896 TSval=2122174135 TSecr=3181271003"
"1838","3.299536058","172.16.20.1","172.16.20.9","TCP","2962","0.001387200","5004  >  54680 [PSH, ACK] Seq=208513 Ack=1 Win=85 Len=2896 TSval=2122174218 TSecr=3181271086"
"1846","3.312571127","172.16.20.1","172.16.20.9","TCP","2962","0.002352989","5004  >  54680 [PSH, ACK] Seq=211409 Ack=1 Win=85 Len=2896 TSval=2122174232 TSecr=3181271099"
"1889","3.381020764","172.16.20.1","172.16.20.9","TCP","2962","0.001024304","5004  >  54680 [PSH, ACK] Seq=214305 Ack=1 Win=85 Len=2896 TSval=2122174313 TSecr=3181271181"
"1897","3.393594808","172.16.20.1","172.16.20.9","TCP","2962","0.001896127","5004  >  54680 [PSH, ACK] Seq=217201 Ack=1 Win=85 Len=2896 TSval=2122174326 TSecr=3181271194"
"1940","3.492155367","172.16.20.1","172.16.20.9","TCP","2962","0.001829621","5004  >  54680 [PSH, ACK] Seq=220097 Ack=1 Win=85 Len=2896 TSval=2122174395 TSecr=3181271263"
"1948","3.503881468","172.16.20.1","172.16.20.9","TCP","2962","0.000956142","5004  >  54680 [PSH, ACK] Seq=222993 Ack=1 Win=85 Len=2896 TSval=2122174407 TSecr=3181271275"
"1991","3.573045347","172.16.20.1","172.16.20.9","TCP","2962","0.000644969","5004  >  54680 [PSH, ACK] Seq=225889 Ack=1 Win=85 Len=2896 TSval=2122174506 TSecr=3181271374"
"1999","3.585520012","172.16.20.1","172.16.20.9","TCP","2962","0.001982118","5004  >  54680 [PSH, ACK] Seq=228785 Ack=1 Win=85 Len=2896 TSval=2122174518 TSecr=3181271386"
"2042","3.653109931","172.16.20.1","172.16.20.9","TCP","2962","0.002413812","5004  >  54680 [PSH, ACK] Seq=231681 Ack=1 Win=85 Len=2896 TSval=2122174587 TSecr=3181271455"
"2050","3.671180618","172.16.20.1","172.16.20.9","TCP","2962","0.001900071","5004  >  54680 [PSH, ACK] Seq=234577 Ack=1 Win=85 Len=2896 TSval=2122174599 TSecr=3181271467"
"2093","3.764637479","172.16.20.1","172.16.20.9","TCP","2962","0.001415191","5004  >  54680 [PSH, ACK] Seq=237473 Ack=1 Win=85 Len=2896 TSval=2122174667 TSecr=3181271535"
"2101","3.795579495","172.16.20.1","172.16.20.9","TCP","2962","0.003733396","5004  >  54680 [PSH, ACK] Seq=240369 Ack=1 Win=85 Len=2896 TSval=2122174685 TSecr=3181271553"
"2144","3.887712787","172.16.20.1","172.16.20.9","TCP","2962","0.000611130","5004  >  54680 [PSH, ACK] Seq=243265 Ack=1 Win=85 Len=2896 TSval=2122174779 TSecr=3181271646"
"2152","3.899897056","172.16.20.1","172.16.20.9","TCP","2962","0.001392155","5004  >  54680 [PSH, ACK] Seq=246161 Ack=1 Win=85 Len=2896 TSval=2122174810 TSecr=3181271677"
"2195","3.975769417","172.16.20.1","172.16.20.9","TCP","2962","0.000000448","5004  >  54680 [PSH, ACK] Seq=249057 Ack=1 Win=85 Len=2896 TSval=2122174902 TSecr=3181271769"
"2203","3.987868446","172.16.20.1","172.16.20.9","TCP","2962","0.001306904","5004  >  54680 [PSH, ACK] Seq=251953 Ack=1 Win=85 Len=2896 TSval=2122174914 TSecr=3181271782"
"2246","4.058011727","172.16.20.1","172.16.20.9","TCP","2962","0.000000577","5004  >  54680 [PSH, ACK] Seq=254849 Ack=1 Win=85 Len=2896 TSval=2122174990 TSecr=3181271858"
"2254","4.072873597","172.16.20.1","172.16.20.9","TCP","2962","0.001080015","5004  >  54680 [PSH, ACK] Seq=257745 Ack=1 Win=85 Len=2896 TSval=2122175002 TSecr=3181271870"
"2297","4.140837713","172.16.20.1","172.16.20.9","TCP","2962","0.001647370","5004  >  54680 [PSH, ACK] Seq=260641 Ack=1 Win=85 Len=2896 TSval=2122175073 TSecr=3181271941"
"2305","4.152925709","172.16.20.1","172.16.20.9","TCP","2962","0.001588868","5004  >  54680 [PSH, ACK] Seq=263537 Ack=1 Win=85 Len=2896 TSval=2122175087 TSecr=3181271955"
"2348","4.235081289","172.16.20.1","172.16.20.9","TCP","2962","0.003529744","5004  >  54680 [PSH, ACK] Seq=266433 Ack=1 Win=85 Len=2896 TSval=2122175155 TSecr=3181272023"
"2356","4.252433378","172.16.20.1","172.16.20.9","TCP","2962","0.001498594","5004  >  54680 [PSH, ACK] Seq=269329 Ack=1 Win=85 Len=2896 TSval=2122175167 TSecr=3181272035"
"2399","4.351951451","172.16.20.1","172.16.20.9","TCP","2962","0.003339718","5004  >  54680 [PSH, ACK] Seq=272225 Ack=1 Win=85 Len=2896 TSval=2122175249 TSecr=3181272117"
"2405","4.363762610","172.16.20.1","172.16.20.9","TCP","2962","0.005556099","5004  >  54680 [PSH, ACK] Seq=275121 Ack=1 Win=85 Len=2896 TSval=2122175266 TSecr=3181272134"
"2448","4.451028172","172.16.20.1","172.16.20.9","TCP","2962","0.001707931","5004  >  54680 [PSH, ACK] Seq=278017 Ack=1 Win=85 Len=2896 TSval=2122175366 TSecr=3181272234"
"2455","4.465023910","172.16.20.1","172.16.20.9","TCP","2962","0.003540887","5004  >  54680 [PSH, ACK] Seq=280913 Ack=1 Win=85 Len=2896 TSval=2122175378 TSecr=3181272246"
"2499","4.546481024","172.16.20.1","172.16.20.9","TCP","2962","0.001880004","5004  >  54680 [PSH, ACK] Seq=283809 Ack=1 Win=85 Len=2896 TSval=2122175465 TSecr=3181272333"
"2506","4.557091754","172.16.20.1","172.16.20.9","TCP","2962","0.002124618","5004  >  54680 [PSH, ACK] Seq=286705 Ack=1 Win=85 Len=2896 TSval=2122175479 TSecr=3181272347"
"2550","4.623033631","172.16.20.1","172.16.20.9","TCP","2962","0.001424366","5004  >  54680 [PSH, ACK] Seq=289601 Ack=1 Win=85 Len=2896 TSval=2122175560 TSecr=3181272428"
"2557","4.633809936","172.16.20.1","172.16.20.9","TCP","2962","0.001783307","5004  >  54680 [PSH, ACK] Seq=292497 Ack=1 Win=85 Len=2896 TSval=2122175571 TSecr=3181272439"
"2601","4.715497681","172.16.20.1","172.16.20.9","TCP","2962","0.002289911","5004  >  54680 [PSH, ACK] Seq=295393 Ack=1 Win=85 Len=2896 TSval=2122175637 TSecr=3181272505"
"2608","4.725436746","172.16.20.1","172.16.20.9","TCP","2962","0.002326680","5004  >  54680 [PSH, ACK] Seq=298289 Ack=1 Win=85 Len=2896 TSval=2122175648 TSecr=3181272516"
"2652","4.812299915","172.16.20.1","172.16.20.9","TCP","2962","0.001707401","5004  >  54680 [PSH, ACK] Seq=301185 Ack=1 Win=85 Len=2896 TSval=2122175729 TSecr=3181272597"
"2659","4.822493101","172.16.20.1","172.16.20.9","TCP","2962","0.001330501","5004  >  54680 [PSH, ACK] Seq=304081 Ack=1 Win=85 Len=2896 TSval=2122175739 TSecr=3181272607"
"2703","4.907546987","172.16.20.1","172.16.20.9","TCP","2962","0.001253948","5004  >  54680 [PSH, ACK] Seq=306977 Ack=1 Win=85 Len=2896 TSval=2122175826 TSecr=3181272694"
"2710","4.923425232","172.16.20.1","172.16.20.9","TCP","2962","0.003329746","5004  >  54680 [PSH, ACK] Seq=309873 Ack=1 Win=85 Len=2896 TSval=2122175836 TSecr=3181272704"
"2753","5.006455889","172.16.20.1","172.16.20.9","TCP","2962","0.000373459","5004  >  54680 [PSH, ACK] Seq=312769 Ack=1 Win=85 Len=2896 TSval=2122175921 TSecr=3181272789"
"2761","5.018394161","172.16.20.1","172.16.20.9","TCP","2962","0.000002938","5004  >  54680 [PSH, ACK] Seq=315665 Ack=1 Win=85 Len=2896 TSval=2122175937 TSecr=3181272805"
"2804","5.112620243","172.16.20.1","172.16.20.9","TCP","2962","0.001467193","5004  >  54680 [PSH, ACK] Seq=318561 Ack=1 Win=85 Len=2896 TSval=2122176020 TSecr=3181272888"
"2811","5.127728326","172.16.20.1","172.16.20.9","TCP","2962","0.006028226","5004  >  54680 [PSH, ACK] Seq=321457 Ack=1 Win=85 Len=2896 TSval=2122176032 TSecr=3181272900"
"2855","5.223006210","172.16.20.1","172.16.20.9","TCP","2962","0.000000272","5004  >  54680 [PSH, ACK] Seq=324353 Ack=1 Win=85 Len=2896 TSval=2122176126 TSecr=3181272994"
"2862","5.267635660","172.16.20.1","172.16.20.9","TCP","2962","0.000000236","5004  >  54680 [PSH, ACK] Seq=327249 Ack=1 Win=85 Len=2896 TSval=2122176141 TSecr=3181273009"
"2905","5.359117197","172.16.20.1","172.16.20.9","TCP","2962","0.000000392","5004  >  54680 [PSH, ACK] Seq=330145 Ack=1 Win=85 Len=2896 TSval=2122176237 TSecr=3181273105"
"2912","5.369724824","172.16.20.1","172.16.20.9","TCP","2962","0.000000845","5004  >  54680 [PSH, ACK] Seq=333041 Ack=1 Win=85 Len=2896 TSval=2122176282 TSecr=3181273149"
"2956","5.441376642","172.16.20.1","172.16.20.9","TCP","2962","0.001953338","5004  >  54680 [PSH, ACK] Seq=335937 Ack=1 Win=85 Len=2896 TSval=2122176373 TSecr=3181273241"
"2963","5.451338587","172.16.20.1","172.16.20.9","TCP","2962","0.001488311","5004  >  54680 [PSH, ACK] Seq=338833 Ack=1 Win=85 Len=2896 TSval=2122176384 TSecr=3181273252"
"3007","5.525049186","172.16.20.1","172.16.20.9","TCP","2962","0.001624789","5004  >  54680 [PSH, ACK] Seq=341729 Ack=1 Win=85 Len=2896 TSval=2122176455 TSecr=3181273323"
"3012","5.532645783","172.16.20.1","172.16.20.9","TCP","2962","0.001647129","5004  >  54680 [PSH, ACK] Seq=344625 Ack=1 Win=85 Len=2896 TSval=2122176465 TSecr=3181273333"
"3058","5.612253639","172.16.20.1","172.16.20.9","TCP","2962","0.001523180","5004  >  54680 [PSH, ACK] Seq=347521 Ack=1 Win=85 Len=2896 TSval=2122176539 TSecr=3181273407"
"3063","5.619763892","172.16.20.1","172.16.20.9","TCP","2962","0.001894865","5004  >  54680 [PSH, ACK] Seq=350417 Ack=1 Win=85 Len=2896 TSval=2122176547 TSecr=3181273415"
"3109","5.694139039","172.16.20.1","172.16.20.9","TCP","2962","0.000325623","5004  >  54680 [PSH, ACK] Seq=353313 Ack=1 Win=85 Len=2896 TSval=2122176626 TSecr=3181273494"
"3114","5.701791195","172.16.20.1","172.16.20.9","TCP","2962","0.001769879","5004  >  54680 [PSH, ACK] Seq=356209 Ack=1 Win=85 Len=2896 TSval=2122176634 TSecr=3181273502"
"3159","5.771100962","172.16.20.1","172.16.20.9","TCP","2962","0.001279046","5004  >  54680 [PSH, ACK] Seq=359105 Ack=1 Win=85 Len=2896 TSval=2122176708 TSecr=3181273576"
"3165","5.779853828","172.16.20.1","172.16.20.9","TCP","2962","0.001489090","5004  >  54680 [PSH, ACK] Seq=362001 Ack=1 Win=85 Len=2896 TSval=2122176716 TSecr=3181273584"
"3210","5.860547998","172.16.20.1","172.16.20.9","TCP","2962","0.001529928","5004  >  54680 [PSH, ACK] Seq=364897 Ack=1 Win=85 Len=2896 TSval=2122176785 TSecr=3181273653"
"3216","5.869438995","172.16.20.1","172.16.20.9","TCP","2962","0.000649233","5004  >  54680 [PSH, ACK] Seq=367793 Ack=1 Win=85 Len=2896 TSval=2122176794 TSecr=3181273662"
"3261","5.959857250","172.16.20.1","172.16.20.9","TCP","2962","0.005067616","5004  >  54680 [PSH, ACK] Seq=370689 Ack=1 Win=85 Len=2896 TSval=2122176875 TSecr=3181273742"
"3267","5.967917657","172.16.20.1","172.16.20.9","TCP","2962","0.002119725","5004  >  54680 [PSH, ACK] Seq=373585 Ack=1 Win=85 Len=2896 TSval=2122176883 TSecr=3181273751"
"3312","6.044913573","172.16.20.1","172.16.20.9","TCP","2962","0.001450325","5004  >  54680 [PSH, ACK] Seq=376481 Ack=1 Win=85 Len=2896 TSval=2122176974 TSecr=3181273842"
"3318","6.054132796","172.16.20.1","172.16.20.9","TCP","2962","0.001787723","5004  >  54680 [PSH, ACK] Seq=379377 Ack=1 Win=85 Len=2896 TSval=2122176982 TSecr=3181273850"
"3363","6.122518662","172.16.20.1","172.16.20.9","TCP","2962","0.001123213","5004  >  54680 [PSH, ACK] Seq=382273 Ack=1 Win=85 Len=2896 TSval=2122177059 TSecr=3181273927"
"3369","6.131553519","172.16.20.1","172.16.20.9","TCP","2962","0.001448817","5004  >  54680 [PSH, ACK] Seq=385169 Ack=1 Win=85 Len=2896 TSval=2122177068 TSecr=3181273936"
"3414","6.219163485","172.16.20.1","172.16.20.9","TCP","2962","0.000000267","5004  >  54680 [PSH, ACK] Seq=388065 Ack=1 Win=85 Len=2896 TSval=2122177136 TSecr=3181274004"
"3420","6.228529303","172.16.20.1","172.16.20.9","TCP","2962","0.001327630","5004  >  54680 [PSH, ACK] Seq=390961 Ack=1 Win=85 Len=2896 TSval=2122177145 TSecr=3181274013"
"3463","6.293661011","172.16.20.1","172.16.20.9","TCP","2962","0.001976065","5004  >  54680 [PSH, ACK] Seq=393857 Ack=1 Win=85 Len=2896 TSval=2122177233 TSecr=3181274101"
"3471","6.306094059","172.16.20.1","172.16.20.9","TCP","2962","0.001009437","5004  >  54680 [PSH, ACK] Seq=396753 Ack=1 Win=85 Len=2896 TSval=2122177242 TSecr=3181274110"
"3514","6.375464311","172.16.20.1","172.16.20.9","TCP","2962","0.001923306","5004  >  54680 [PSH, ACK] Seq=399649 Ack=1 Win=85 Len=2896 TSval=2122177308 TSecr=3181274175"
"3521","6.385661980","172.16.20.1","172.16.20.9","TCP","2962","0.001588235","5004  >  54680 [PSH, ACK] Seq=402545 Ack=1 Win=85 Len=2896 TSval=2122177320 TSecr=3181274188"
